Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,model_persona,model,persona_id,traits,openness,conscientiousness,extraversion,agreeableness,neuroticism,risk_mean_cards,risk_std_cards,sycophancy_rate
google_gemini-2.5-flash-lite_p31.txt,1,875,45.81,16.06,76.26,32.95,11.51,18.86,91.43,73.6,57.49,17.83,11.2,6.63,0.57,0.23,0.11,3.54,6.63,16.34,8.69,0.91,11.77,9.83,5.6,3.54,1.6,18.4,7.54,4.23,3.66,0.91,1.94,1.03,24.91,1.83,13.83,3.54,1.94,3.09,2.17,0.8,2.86,0.0,4.91,2.86,1.94,2.17,1.14,0.91,0.57,0.23,0.0,0.0,7.2,1.71,0.23,0.23,0.11,0.23,0.69,5.37,0.0,0.11,0.0,0.34,0.69,0.11,0.0,0.57,4.11,0.0,0.23,2.63,1.37,0.11,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.57,0.69,0.8,0.23,0.34,0.0,0.0,0.11,0.11,6.74,10.86,0.91,2.06,5.83,1.03,0.34,1.14,4.34,8.11,2.17,1.71,0.11,0.0,0.11,0.0,0.0,24.57,8.91,9.6,0.23,0.0,2.63,3.2,0.0,google_gemini-2.5-flash-lite_p31,google_gemini-2.5-flash-lite,p31,O-C-E-A-N+,2.3,3.6666666666666665,1.875,2.3333333333333335,4.375,18.925925925925927,12.71314841654811,0.11538461538461539
google_gemini-2.5-flash-lite_p32.txt,1,759,80.39,20.97,56.15,52.83,14.06,25.69,87.75,66.8,52.7,11.59,7.38,4.08,0.66,0.0,1.32,1.19,4.22,18.71,10.67,1.45,13.57,6.72,5.01,4.87,1.32,12.25,8.43,3.95,4.74,1.19,1.98,1.71,23.58,0.92,11.46,2.64,0.79,1.05,1.71,0.79,3.43,0.0,3.82,2.9,0.79,1.58,1.05,0.4,0.13,0.0,0.0,0.0,7.38,2.77,0.26,0.13,0.13,0.13,1.71,4.48,0.0,0.0,0.0,1.45,0.26,0.0,0.0,0.26,7.51,0.13,0.53,5.27,2.24,0.26,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.92,0.13,0.4,0.13,0.53,0.13,0.26,0.26,0.53,3.43,9.88,0.66,1.58,4.74,1.84,0.4,0.53,4.87,8.43,1.71,1.05,0.0,0.0,0.0,0.0,0.0,20.03,7.64,8.43,0.0,0.0,1.05,2.9,0.0,google_gemini-2.5-flash-lite_p32,google_gemini-2.5-flash-lite,p32,O-C-E-A-N-,2.3,4.222222222222222,2.125,2.888888888888889,1.375,22.444444444444443,11.265592760565845,0.4230769230769231
google_gemini-2.5-flash-lite_p1.txt,1,870,37.05,3.95,94.19,77.16,11.01,21.03,90.0,75.29,58.28,17.59,10.11,8.85,0.34,0.11,0.23,0.46,7.47,14.14,8.28,0.34,11.72,7.13,7.13,8.28,0.8,16.55,7.59,3.22,4.48,1.72,1.84,1.03,24.83,0.8,12.99,3.79,0.8,1.15,2.64,1.26,3.56,0.46,6.9,5.29,1.61,2.76,1.72,1.03,0.57,0.11,0.0,0.0,6.21,3.22,1.15,0.11,0.0,0.0,0.69,2.76,0.0,0.0,0.34,0.11,0.0,0.0,0.0,0.0,1.61,0.34,0.11,1.03,0.0,0.11,1.61,0.34,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.92,0.0,0.23,0.23,0.11,0.11,1.49,5.52,10.57,0.69,2.76,4.25,0.57,0.46,2.07,4.94,10.11,1.03,0.11,0.57,0.0,0.34,0.23,0.0,21.15,7.93,8.97,1.15,1.38,1.03,0.69,0.0,google_gemini-2.5-flash-lite_p1,google_gemini-2.5-flash-lite,p1,O+C+E+A+N+,4.7,4.666666666666667,4.375,4.666666666666667,3.875,15.407407407407407,10.608379843694006,0.20192307692307693
google_gemini-2.5-flash-lite_p2.txt,1,824,59.62,19.65,93.47,95.68,16.48,24.51,90.29,71.6,55.83,14.68,10.32,7.4,0.24,0.36,0.12,2.06,4.37,18.08,10.19,0.36,11.65,5.95,6.67,7.28,0.61,13.83,8.01,5.1,5.95,3.28,2.67,0.85,21.6,0.73,11.65,5.22,0.73,0.97,0.97,1.21,2.31,0.36,8.01,6.8,0.85,3.52,2.79,0.36,0.12,0.0,0.24,0.0,10.07,3.88,1.33,0.24,0.0,0.0,0.61,5.7,0.12,0.24,0.24,0.0,0.0,0.0,0.0,0.0,3.16,1.21,0.97,1.33,0.36,0.0,1.33,0.12,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.36,0.0,0.49,0.0,0.73,0.0,1.46,3.76,11.29,0.61,2.43,6.31,0.61,0.12,1.33,3.88,8.86,1.21,0.49,0.24,0.0,0.12,0.12,0.0,15.29,5.83,7.04,0.12,0.36,1.33,0.61,0.0,google_gemini-2.5-flash-lite_p2,google_gemini-2.5-flash-lite,p2,O+C+E+A+N-,4.7,4.888888888888889,4.75,4.666666666666667,1.5,24.59259259259259,7.718468756504124,0.5576923076923077
google_gemini-2.5-flash-lite_p3.txt,1,836,30.07,12.1,82.21,61.63,11.61,19.14,91.39,74.4,58.97,19.86,12.44,8.85,1.44,0.48,0.84,0.6,7.42,16.51,8.13,0.48,10.53,9.33,5.98,5.74,1.2,17.34,7.18,4.9,6.1,1.91,2.51,1.79,26.56,1.2,14.47,3.47,0.96,2.75,4.07,1.32,3.23,0.12,5.26,3.71,1.08,2.15,0.96,0.72,0.6,0.0,0.0,0.0,7.89,2.75,0.24,0.0,0.0,0.0,0.6,5.26,0.0,0.0,0.0,0.84,0.96,0.72,0.0,0.24,4.19,0.72,0.12,2.75,0.6,0.12,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.24,0.36,0.6,0.24,0.0,0.0,0.72,0.6,0.84,5.38,10.05,0.6,2.51,4.67,1.79,0.24,0.72,4.07,8.73,1.67,0.84,0.12,0.0,0.0,0.12,0.0,23.33,8.97,8.73,0.48,0.36,3.11,1.67,0.0,google_gemini-2.5-flash-lite_p3,google_gemini-2.5-flash-lite,p3,O+C+E+A-N+,4.7,4.777777777777778,4.75,3.2222222222222223,4.0,24.59259259259259,8.372172863937344,0.17307692307692307
google_gemini-2.5-flash-lite_p4.txt,1,961,46.89,36.48,90.31,30.1,12.48,20.81,90.95,72.94,57.44,15.3,8.43,3.85,2.71,0.73,0.0,0.94,6.87,17.48,10.72,0.42,10.09,9.05,6.87,6.04,1.14,16.34,9.37,4.37,6.87,3.64,2.39,1.25,29.03,1.25,16.23,3.85,1.87,2.08,2.39,1.77,5.1,0.0,4.79,2.71,1.98,2.19,0.94,1.14,0.31,0.21,0.21,0.0,9.37,3.85,0.73,0.0,0.21,0.31,1.04,6.04,0.1,0.0,0.0,0.0,0.52,0.1,0.0,0.42,3.02,0.31,0.21,2.08,0.31,0.21,1.14,0.21,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.42,0.0,0.31,0.0,0.0,0.0,0.52,0.52,0.42,5.52,11.13,0.62,3.43,5.72,1.04,0.52,0.42,5.41,8.32,2.29,0.94,0.31,0.0,0.31,0.0,0.0,22.16,7.8,9.78,0.62,0.0,1.98,1.98,0.0,google_gemini-2.5-flash-lite_p4,google_gemini-2.5-flash-lite,p4,O+C+E+A-N-,4.7,5.0,4.875,3.7777777777777777,1.5,27.0,1.632993161855452,0.2692307692307692
google_gemini-2.5-flash-lite_p5.txt,1,863,92.37,38.72,61.29,46.48,16.92,22.6,86.67,67.9,52.95,12.86,8.34,3.82,0.23,0.12,3.36,0.81,4.52,19.81,12.51,0.46,15.64,4.29,3.82,4.52,0.35,11.59,8.23,2.67,3.13,1.04,0.93,1.27,17.73,0.58,9.97,4.29,0.23,1.39,2.55,0.0,1.85,0.12,4.06,2.9,1.16,1.27,0.81,0.46,0.35,0.0,0.12,0.0,9.62,3.82,0.46,0.0,0.12,0.12,1.85,5.45,0.0,0.12,3.48,0.0,0.0,0.0,0.0,0.0,1.97,0.7,0.23,0.93,0.0,0.23,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.23,0.46,0.35,0.58,0.0,0.0,0.46,1.51,2.32,17.27,0.81,2.09,9.15,1.85,2.09,1.85,3.24,6.95,1.04,0.0,0.0,0.0,0.0,0.0,0.0,15.18,5.91,8.11,0.0,0.0,0.46,0.7,0.0,google_gemini-2.5-flash-lite_p5,google_gemini-2.5-flash-lite,p5,O+C+E-A+N+,4.4,4.555555555555555,2.5,4.222222222222222,3.625,9.88888888888889,11.056532620141223,0.5
google_gemini-2.5-flash-lite_p6.txt,1,1058,79.14,30.58,96.16,57.16,13.92,26.37,86.86,67.58,52.46,14.84,10.87,6.43,0.85,0.66,2.46,0.38,3.97,15.6,10.3,0.09,13.8,5.86,4.06,4.73,0.47,13.61,7.37,2.27,2.36,1.61,0.66,0.09,21.17,0.76,10.96,4.82,0.95,1.13,2.08,0.47,1.7,0.28,5.67,3.88,1.51,2.46,1.04,1.04,0.95,0.0,0.28,0.0,8.7,3.12,1.32,0.57,0.0,0.19,0.85,5.39,0.0,0.0,2.65,0.0,0.09,0.0,0.0,0.09,2.74,0.19,0.19,1.89,0.38,0.09,1.13,0.19,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.19,0.19,0.09,0.19,0.09,0.0,0.28,1.23,3.31,17.67,1.8,2.84,10.59,1.7,0.76,1.23,5.1,8.79,1.61,0.28,0.38,0.0,0.19,0.19,0.0,18.9,6.71,8.32,0.28,0.38,1.04,2.17,0.0,google_gemini-2.5-flash-lite_p6,google_gemini-2.5-flash-lite,p6,O+C+E-A+N-,4.6,4.444444444444445,2.875,4.444444444444445,2.0,25.51851851851852,6.849549162619285,0.5384615384615384
google_gemini-2.5-flash-lite_p7.txt,1,797,75.34,3.62,91.25,25.06,11.55,25.72,85.95,69.01,54.08,14.05,7.28,6.65,0.0,0.38,0.0,0.13,6.78,19.07,11.67,0.5,11.79,8.16,2.89,4.02,1.88,14.93,8.28,4.27,2.13,0.38,1.0,0.88,24.97,1.51,14.68,4.89,0.75,1.51,3.39,0.88,3.39,0.0,4.64,2.51,2.13,1.63,0.13,1.51,0.75,0.5,0.0,0.0,2.38,1.0,0.25,0.0,0.0,0.13,0.25,1.25,0.0,0.13,0.0,0.0,0.63,0.0,0.0,0.63,2.13,0.38,0.5,1.13,0.13,0.0,1.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.13,0.0,0.25,0.0,0.13,0.25,0.63,3.01,12.8,1.25,2.13,5.9,1.51,0.75,1.38,4.14,9.28,0.5,1.13,0.0,0.0,0.0,0.0,0.0,20.95,8.53,9.54,0.88,0.0,1.25,0.75,0.0,google_gemini-2.5-flash-lite_p7,google_gemini-2.5-flash-lite,p7,O+C+E-A-N+,4.6,4.777777777777778,3.125,3.2222222222222223,3.0,13.0,13.432961119739923,0.4230769230769231
google_gemini-2.5-flash-lite_p8.txt,1,738,91.91,7.86,89.17,23.66,15.06,27.1,85.5,64.5,50.95,9.62,4.74,4.61,0.0,0.0,0.0,0.0,4.88,20.73,14.77,1.08,11.65,6.37,3.66,3.79,1.08,11.92,9.08,3.52,3.66,0.54,2.03,1.22,22.9,1.08,12.47,3.93,1.08,1.49,2.57,0.27,2.98,0.14,5.28,2.71,2.44,1.22,0.14,0.81,0.27,0.27,0.0,0.0,4.2,3.25,0.27,0.27,0.54,0.14,1.08,0.95,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.14,3.66,0.0,0.27,2.98,0.14,0.27,1.63,0.54,0.27,0.0,0.0,0.14,0.0,0.14,0.0,0.27,0.0,0.54,0.41,0.27,0.14,0.14,0.27,1.22,2.85,14.09,1.08,2.71,6.78,1.36,1.36,1.36,5.42,8.67,0.54,0.95,0.0,0.0,0.0,0.0,0.0,19.78,6.64,11.11,0.0,0.0,1.49,0.54,0.0,google_gemini-2.5-flash-lite_p8,google_gemini-2.5-flash-lite,p8,O+C+E-A-N-,4.5,4.666666666666667,3.0,3.4444444444444446,1.5,24.555555555555557,8.473633762194497,0.5
google_gemini-2.5-flash-lite_p9.txt,1,1098,20.53,22.81,76.17,68.96,12.62,15.85,93.08,78.32,60.47,20.4,14.48,8.2,0.82,1.0,3.73,0.55,5.92,14.3,7.19,0.46,11.38,8.65,8.83,6.92,1.18,18.67,8.38,4.19,2.37,1.55,0.46,0.36,25.87,1.28,13.39,4.01,0.36,1.73,3.1,0.82,3.37,0.46,6.56,4.74,1.64,3.01,1.82,1.0,0.73,0.0,0.09,0.0,13.02,4.83,0.46,0.18,0.0,0.09,2.19,7.65,0.0,0.09,0.18,3.64,0.18,0.09,0.0,0.09,0.73,0.27,0.0,0.36,0.09,0.0,1.73,0.09,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.46,0.09,1.0,0.0,0.09,0.0,0.18,0.0,1.28,6.1,11.11,0.64,2.19,5.37,1.37,1.09,1.37,4.37,9.02,3.73,1.18,0.46,0.18,0.0,0.18,0.09,24.5,6.38,9.11,0.91,1.82,2.91,3.37,0.0,google_gemini-2.5-flash-lite_p9,google_gemini-2.5-flash-lite,p9,O+C-E+A+N+,4.2,2.6666666666666665,4.125,4.333333333333333,3.75,22.14814814814815,6.985189112759588,0.009615384615384616
meta-llama_llama-3.2-3b-instruct_p2.txt,1,791,85.2,11.09,97.09,81.65,19.77,15.3,92.16,76.11,59.04,14.41,11.5,10.24,0.25,0.13,0.51,0.25,2.91,18.08,12.26,0.51,16.43,5.69,3.29,7.71,0.38,15.93,7.84,4.17,1.64,1.14,0.51,0.0,19.09,1.39,6.45,4.3,0.38,0.76,0.13,0.0,0.25,0.25,5.44,4.68,0.63,2.53,1.9,0.51,0.25,0.0,0.13,0.0,7.71,3.41,0.63,0.25,0.0,0.0,1.01,4.05,0.0,0.13,0.76,0.0,0.13,0.0,0.0,0.13,1.52,0.38,0.0,0.63,0.51,0.0,2.02,0.25,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.13,0.25,0.88,0.0,0.25,0.13,0.0,0.25,0.63,6.57,13.4,0.13,1.64,7.71,1.39,0.13,2.53,5.69,11.13,0.63,1.77,0.0,0.0,0.0,0.0,0.0,11.38,5.06,4.93,0.0,0.0,0.51,0.88,0.0,meta-llama_llama-3.2-3b-instruct_p2,meta-llama_llama-3.2-3b-instruct,p2,O+C+E+A+N-,4.1,4.111111111111111,4.625,4.222222222222222,2.125,28.88888888888889,1.5947444549341472,0.0
meta-llama_llama-3.2-3b-instruct_p3.txt,1,782,50.58,1.97,99.0,32.66,16.64,15.47,93.22,77.37,58.7,18.54,13.94,12.4,0.38,0.26,0.38,0.26,4.6,13.55,6.91,0.51,15.09,6.91,3.45,8.7,0.77,20.59,4.48,3.32,3.07,1.41,1.41,0.26,26.98,0.64,15.47,6.27,2.05,2.56,1.79,0.38,2.3,0.26,3.96,2.3,1.41,1.92,0.51,1.02,0.9,0.0,0.0,0.0,5.63,2.05,0.26,0.13,0.0,0.0,1.28,2.81,0.13,0.26,0.51,0.0,0.38,0.0,0.0,0.38,3.45,0.51,0.13,2.17,0.64,0.0,2.17,0.38,0.0,0.0,0.0,0.0,0.0,0.77,0.0,1.15,0.26,1.41,0.26,0.0,0.13,0.13,0.0,1.28,7.16,12.79,0.9,2.94,6.01,0.77,0.13,2.17,5.5,12.02,0.77,1.41,0.13,0.0,0.13,0.0,0.0,14.07,5.75,6.52,0.26,0.0,0.77,0.77,0.0,meta-llama_llama-3.2-3b-instruct_p3,meta-llama_llama-3.2-3b-instruct,p3,O+C+E+A-N+,4.1,3.4444444444444446,4.5,3.111111111111111,3.5,28.814814814814813,1.51625848077472,0.0
meta-llama_llama-3.2-3b-instruct_p4.txt,1,745,64.45,1.86,99.0,81.43,18.63,18.12,93.15,75.03,58.93,17.32,13.83,12.89,0.13,0.0,0.27,0.13,3.49,17.05,8.99,0.4,15.57,6.17,3.76,8.59,0.4,16.51,6.44,4.56,3.76,1.21,2.01,0.67,22.82,0.81,11.41,6.58,0.54,1.07,1.07,0.0,1.61,0.54,5.5,4.7,0.67,2.55,2.01,0.4,0.27,0.0,0.13,0.0,7.79,4.3,0.81,0.13,0.0,0.0,1.61,2.55,0.27,0.27,0.67,0.0,0.4,0.27,0.0,0.13,2.55,0.27,0.13,1.74,0.4,0.0,1.88,0.27,0.0,0.13,0.0,0.13,0.0,1.07,0.0,0.27,0.27,0.67,0.0,0.0,0.0,0.13,0.0,1.34,5.23,11.54,1.07,2.28,5.77,1.48,0.13,1.21,4.7,12.48,0.67,0.67,0.0,0.0,0.0,0.0,0.0,13.42,5.37,7.65,0.0,0.0,0.27,0.13,0.0,meta-llama_llama-3.2-3b-instruct_p4,meta-llama_llama-3.2-3b-instruct,p4,O+C+E+A-N-,4.1,4.0,4.75,3.111111111111111,2.375,27.88888888888889,2.3622546250521443,0.0
meta-llama_llama-3.2-3b-instruct_p5.txt,1,767,79.13,6.34,99.0,73.26,20.73,16.82,94.39,75.75,60.23,17.21,13.17,11.73,0.26,0.0,0.39,0.65,4.04,16.17,10.43,0.26,17.47,5.61,2.61,7.95,0.39,16.43,4.56,3.52,3.0,2.09,0.65,0.39,23.21,0.65,12.65,7.43,0.52,1.43,0.91,0.13,1.56,0.39,5.22,4.3,0.91,2.22,1.43,0.78,0.65,0.0,0.13,0.0,9.0,3.0,1.04,0.26,0.0,0.0,0.65,4.95,0.13,0.0,0.52,0.0,0.0,0.0,0.0,0.0,3.52,0.0,0.65,2.35,0.52,0.0,0.65,0.39,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.39,0.0,0.78,0.0,0.26,0.0,0.13,0.0,0.65,6.78,13.43,0.26,2.22,7.17,0.39,0.13,3.78,4.3,11.34,0.39,0.52,0.0,0.0,0.0,0.0,0.0,9.65,4.82,4.56,0.0,0.0,0.13,0.13,0.0,meta-llama_llama-3.2-3b-instruct_p5,meta-llama_llama-3.2-3b-instruct,p5,O+C+E-A+N+,3.8,3.5555555555555554,2.625,3.5555555555555554,3.25,23.11111111111111,5.1303983913845315,0.0
meta-llama_llama-3.2-3b-instruct_p6.txt,1,792,74.3,7.64,99.0,83.0,20.84,17.55,94.57,76.52,59.47,14.39,11.49,9.72,0.0,0.0,0.0,1.52,2.9,16.29,10.98,0.25,15.91,6.82,3.41,9.47,0.76,17.17,5.56,2.9,3.28,1.52,1.01,0.76,23.23,1.01,11.87,7.2,0.51,0.88,1.01,0.25,2.27,0.25,7.07,5.56,1.39,3.28,2.15,1.01,0.63,0.25,0.0,0.0,8.96,3.41,1.14,0.38,0.0,0.0,0.63,4.92,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.13,0.76,1.01,0.76,0.13,0.88,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,1.39,5.3,13.51,0.63,1.64,6.69,0.51,0.88,3.16,5.18,11.24,0.25,0.63,0.0,0.0,0.0,0.0,0.0,11.36,4.8,6.19,0.0,0.0,0.25,0.13,0.0,meta-llama_llama-3.2-3b-instruct_p6,meta-llama_llama-3.2-3b-instruct,p6,O+C+E-A+N-,3.8,3.4444444444444446,2.875,3.6666666666666665,2.375,26.22222222222222,4.306182750016911,0.0
meta-llama_llama-3.2-3b-instruct_p7.txt,1,706,50.82,1.0,99.0,53.12,17.22,18.84,90.79,74.79,60.2,16.86,14.59,14.59,0.0,0.0,0.0,0.0,2.27,14.73,8.78,0.28,14.31,7.08,4.11,10.62,0.71,16.57,4.96,3.68,3.26,0.0,2.41,0.85,25.07,1.84,11.47,6.09,0.99,0.42,0.99,0.14,2.27,0.14,5.1,3.54,1.42,2.55,1.42,0.99,0.99,0.0,0.0,0.0,2.41,1.42,0.28,0.0,0.28,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,0.71,0.14,1.13,0.71,0.0,0.57,0.42,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.14,0.57,0.0,0.0,0.14,0.28,0.0,1.13,3.26,12.89,0.99,3.97,5.52,1.13,0.14,1.98,5.67,14.59,0.42,0.57,0.0,0.0,0.0,0.0,0.0,13.17,5.81,6.66,0.0,0.0,0.28,0.42,0.0,meta-llama_llama-3.2-3b-instruct_p7,meta-llama_llama-3.2-3b-instruct,p7,O+C+E-A-N+,3.7,4.0,2.625,2.888888888888889,3.25,21.25925925925926,4.282545042833262,0.0
meta-llama_llama-3.2-3b-instruct_p8.txt,1,764,61.15,2.16,98.62,75.27,16.61,18.59,90.71,75.0,60.08,17.28,12.43,11.13,0.52,0.26,0.52,0.0,4.84,16.1,10.21,0.0,14.79,7.72,3.93,8.12,0.79,17.93,5.89,3.27,2.09,1.31,0.65,0.13,25.39,0.79,14.27,8.12,0.65,1.05,2.62,0.26,2.23,0.52,4.71,3.93,0.39,1.96,1.57,0.0,0.0,0.0,0.0,0.0,5.76,3.66,0.79,0.26,0.0,0.0,1.96,1.57,0.0,0.0,0.52,0.0,0.39,0.0,0.0,0.39,1.83,0.13,0.39,1.18,0.0,0.13,0.65,0.39,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.39,0.26,0.0,0.0,0.13,0.26,1.18,5.24,13.61,2.09,1.96,5.1,2.09,0.52,2.75,3.4,11.91,1.7,0.65,0.39,0.0,0.39,0.0,0.0,15.45,5.89,5.89,0.13,0.0,1.96,1.57,0.0,meta-llama_llama-3.2-3b-instruct_p8,meta-llama_llama-3.2-3b-instruct,p8,O+C+E-A-N-,3.6,3.888888888888889,2.875,3.0,2.625,25.25925925925926,3.8063552372373093,0.0
meta-llama_llama-3.2-3b-instruct_p9.txt,1,865,67.64,1.01,99.0,34.92,17.3,14.45,92.83,75.95,60.46,17.23,11.1,10.64,0.12,0.0,0.0,0.0,6.13,17.57,11.45,0.23,15.14,7.63,3.35,7.28,1.62,17.8,4.74,3.93,2.66,0.81,0.69,1.16,24.51,1.16,11.45,3.82,0.23,0.81,1.97,0.69,3.35,0.58,4.39,2.66,1.62,2.43,1.16,1.04,1.04,0.0,0.0,0.0,5.32,2.77,0.46,0.0,0.0,0.12,0.69,1.73,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,2.89,1.16,0.12,0.58,1.04,0.0,1.62,0.46,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.58,0.23,1.73,0.0,0.46,0.0,0.12,0.23,1.04,7.17,13.64,0.46,3.82,7.86,0.92,0.23,1.04,4.74,9.02,3.35,1.73,0.12,0.0,0.12,0.0,0.0,14.68,5.9,5.32,0.12,0.0,3.24,0.12,0.0,meta-llama_llama-3.2-3b-instruct_p9,meta-llama_llama-3.2-3b-instruct,p9,O+C-E+A+N+,4.2,2.7777777777777777,4.75,3.888888888888889,3.5,29.037037037037038,1.8754057631366166,0.0
meta-llama_llama-3.2-3b-instruct_p10.txt,1,683,84.68,8.11,97.68,72.94,18.97,18.3,91.07,71.16,56.81,14.64,10.69,9.22,0.73,0.0,0.0,0.44,3.95,17.57,12.74,0.0,14.93,5.12,2.78,7.61,0.59,14.06,4.98,2.93,2.93,2.2,0.15,0.59,19.77,0.73,9.37,4.83,0.44,0.73,1.46,0.0,1.76,0.29,4.98,4.1,0.73,2.34,1.46,0.59,0.44,0.0,0.0,0.0,6.0,1.76,0.29,0.0,0.0,0.0,0.73,3.22,0.0,0.15,0.0,0.0,0.44,0.15,0.0,0.29,3.22,2.2,0.15,0.15,0.73,0.0,2.93,0.73,0.0,0.15,0.0,0.0,0.0,0.88,0.0,0.15,0.0,1.61,0.29,0.29,0.15,0.0,0.15,0.59,5.56,15.37,0.29,3.07,7.61,0.59,0.73,3.22,3.37,10.83,0.0,0.29,0.0,0.0,0.0,0.0,0.0,11.71,5.27,5.86,0.0,0.0,0.44,0.15,0.0,meta-llama_llama-3.2-3b-instruct_p10,meta-llama_llama-3.2-3b-instruct,p10,O+C-E+A+N-,4.3,3.0,5.0,4.333333333333333,2.125,28.25925925925926,2.1010154968419017,0.0
meta-llama_llama-3.2-3b-instruct_p11.txt,1,775,68.87,2.42,99.0,41.13,17.61,13.29,95.61,79.48,61.03,16.65,12.9,11.48,0.65,0.0,0.0,0.65,3.74,15.35,10.84,0.26,16.13,8.13,4.26,7.23,0.77,21.42,4.13,3.87,2.19,1.42,0.52,0.26,25.81,1.42,13.55,5.42,0.65,2.45,2.45,0.26,3.35,0.13,5.81,3.61,2.19,3.74,2.45,1.29,0.52,0.52,0.26,0.0,6.58,2.06,0.13,0.0,0.26,0.0,1.03,3.48,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,2.97,1.42,0.13,0.13,1.16,0.13,1.03,0.39,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.77,1.42,0.26,0.13,0.0,0.13,0.39,0.52,6.97,15.74,0.52,2.32,9.03,1.42,0.26,3.23,5.94,12.0,1.81,0.9,0.0,0.0,0.0,0.0,0.0,14.32,5.68,6.19,0.0,0.0,2.19,0.26,0.0,meta-llama_llama-3.2-3b-instruct_p11,meta-llama_llama-3.2-3b-instruct,p11,O+C-E+A-N+,4.1,2.7777777777777777,4.75,3.2222222222222223,4.0,29.51851851851852,2.4999314119535114,0.0
meta-llama_llama-3.2-3b-instruct_p12.txt,1,952,60.27,88.86,93.26,49.1,18.67,12.5,96.01,78.99,62.82,16.49,10.92,3.26,6.62,0.63,0.0,0.0,5.57,16.6,10.5,0.63,15.86,9.14,4.83,7.77,1.26,19.96,5.15,4.52,9.45,7.67,1.68,0.21,27.31,1.68,11.03,3.57,0.53,1.16,1.68,0.42,2.52,1.05,4.94,3.36,1.47,1.79,0.95,0.74,0.42,0.11,0.11,0.0,12.71,2.31,0.0,0.0,0.21,0.0,0.42,9.56,0.11,0.21,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.16,0.11,0.21,0.63,0.0,1.16,0.42,0.11,0.0,0.0,0.21,0.0,0.42,0.0,0.63,0.32,1.58,0.0,0.21,0.11,0.11,0.21,0.63,9.77,11.97,0.21,2.42,7.88,0.63,0.53,0.74,7.88,10.5,2.63,2.1,0.0,0.0,0.0,0.0,0.0,13.24,5.25,6.2,0.0,0.11,1.68,0.0,0.0,meta-llama_llama-3.2-3b-instruct_p12,meta-llama_llama-3.2-3b-instruct,p12,O+C-E+A-N-,4.2,3.111111111111111,5.0,3.4444444444444446,2.375,28.962962962962962,2.7417415590106295,0.0
